enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6C5Q6	YALI0E16060g	YALI0_E16060g	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	0
Q6C5R4	YALI0E15840g	YALI0_E15840g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C5R5	YALI0E15818g	YALI0_E15818g	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	Inf	0	Inf	0	Inf	1
Q6C5R8	YALI0E15730g	YALI0_E15730g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Sesquiterpenoid and triterpenoid biosynthesis // Steroid biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Sesquiterpenoid and triterpenoid biosynthesis // Steroid biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C5R9	YALI0E15708g	YALI0_E15708g	Biosynthesis of secondary metabolites // Carbon metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of secondary metabolites // Carbon metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism	Inf	3.50975341234217e-06	Inf	0.00171486161548845	Inf	0
Q6C5S9	YALI0E15488g	YALI0_E15488g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Fructose and mannose metabolism // Galactose metabolism // Gluconeogenesis // Glycolysis // Starch and sucrose metabolism // Amino sugar and nucleotide sugar metabolism	Inf	0.993939758931095	Inf	0.484631487060676	Inf	0.648789499498026
Q6C5T9	YALI0E15224g	COQ7	Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C5U1	YALI0E15180g	YALI0_E15180g	Inositol phosphate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C5V2	YALI0E14949g	YALI0_E14949g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism	Inf	1	Inf	1	Inf	1
Q6C5V8	YALI0E14751g	YALI0_E14751g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	Inf	0.687583916946668	Inf	0.714689860376785	Inf	0.990063195523119
Q6C5W5	YALI0E14597g	YALI0_E14597g	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C5X0	YALI0E14443g	YALI0_E14443g	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	0.0300143826614795	Inf	0.168317401661819	Inf	Inf
Q6C5X5	YALI0E14322g	YALI0_E14322g	Peroxisome // Peroxisome	Inf	0	Inf	0	Inf	0
Q6C5X6	YALI0E14256g	YALI0_E14256g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C5X9	YALI0E14190g	YALI0_E14190g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C5Y3	YALI0E14102g	YALI0_E14102g	Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C624	YALI0E13123g	YALI0_E13123g	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	Inf	Inf	Inf	0	Inf	0
Q6C627	YALI0E13057g	YALI0E13057g	2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // 2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	Inf	Inf	Inf	Inf	Inf	0.990060527717852
Q6C638	YALI0E12683g	YALI0_E12683g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Selenocompound metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Selenocompound metabolism	Inf	0.100233264639006	Inf	0.248722860232589	Inf	0.0905646929169041
Q6C648	YALI0E12463g	YALI0_E12463g	Fructose and mannose metabolism // Pentose and glucuronate interconversions // Fructose and mannose metabolism // Pentose and glucuronate interconversions // Pentose and glucuronate interconversions	Inf	0	Inf	0	Inf	0
Q6C649	YALI0E12441g	YALI0_E12441g	Glycerophospholipid metabolism // Glycerophospholipid metabolism	Inf	Inf	Inf	Inf	Inf	0.0937935331513368
Q6C664	YALI0E12089g	YALI0_E12089g	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C673	YALI0E11913g	ISN1	Nicotinate and nicotinamide metabolism // Purine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C682	YALI0E11671g	YALI0_E11671g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway	Inf	Inf	Inf	0.00137793699825597	Inf	0
Q6C690	YALI0E11495g	YALI0_E11495g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism	Inf	Inf	Inf	Inf	Inf	0
Q6C695	YALI0E11385g	YALI0_E11385g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism // Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	Inf	Inf	Inf	0	Inf	Inf
Q6C6D3	YALI0E10417g	YALI0_E10417g	Amino sugar and nucleotide sugar metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6D8	YALI0E10307g	YALI0_E10307g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Valine, leucine and isoleucine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Valine, leucine and isoleucine biosynthesis // Cysteine and methionine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6F6	YALI0E09933g	YALI0_E09933g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6H1	YALI0E09603g	YALI0_E09603g	Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Nitrogen metabolism // Taurine and hypotaurine metabolism	Inf	0	Inf	0	Inf	0
Q6C6I2	YALI0E09306g	YALI0_E09306g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Lysine biosynthesis // Pantothenate and CoA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6J2	YALI0E09108g	YALI0_E09108g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism	Inf	0.00982900411638931	Inf	0.00471321849982727	Inf	0.00482102871160479
Q6C6K9	YALI0E08617g	YALI0_E08617g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	Inf	0	Inf	0	Inf	0
Q6C6L9	YALI0E08360g	YALI0_E08360g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Lysine biosynthesis // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tryptophan metabolism // Tyrosine metabolism // Ubiquinone and other terpenoid-quinone biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Lysine biosynthesis // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tryptophan metabolism // Tyrosine metabolism // Ubiquinone and other terpenoid-quinone biosynthesis	Inf	Inf	Inf	0	Inf	0
Q6C6P0	YALI0E07766g	YALI0_E07766g	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	Inf	0.184872853503912	Inf	1	Inf	1
Q6C6P6	YALI0E07535g	YALI0_E07535g	Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6Q4	YALI0E07271g	YALI0_E07271g	Arginine biosynthesis // Atrazine degradation // Biosynthesis of amino acids // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism // Arginine biosynthesis // Atrazine degradation	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6Q7	YALI0E07161g	IPK1	Inositol phosphate metabolism // Phosphatidylinositol signaling system	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6R1	YALI0E07073g	YALI0_E07073g	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	Inf	0	Inf	0	Inf	0
Q6C6T4	YALI0E06479g	YALI0_E06479g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway	Inf	0.00849904515405407	Inf	0.00487024150010589	Inf	0.00727005306331175
Q6C6T5	YALI0E06457g	YALI0_E06457g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Lysine biosynthesis // Pantothenate and CoA biosynthesis	Inf	0.00864766537389103	Inf	0.0149145319453928	Inf	0.00892866353963857
Q6C6T7	YALI0E06413g	YALI0_E06413g	Pantothenate and CoA biosynthesis // Pantothenate and CoA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6U3	YALI0E06193g	YALI0_E06193g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6U9	YALI0E06061g	CHO2	Glycerophospholipid metabolism	Inf	0.00868080157852174	Inf	0.0116800791023283	Inf	0.0047613872909508
Q6C6W3	YALI0E05753g	YALI0_E05753g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	Inf	Inf	Inf	0.193308203023999	Inf	0.184416762513901
Q6C6Y8	YALI0E05203g	YALI0_E05203g	Starch and sucrose metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6Z1	YALI0E05137g	YALI0_E05137g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle)	Inf	0	Inf	0	Inf	0
Q6C6Z5	YALI0E05049g	YALI0_E05049g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C6Z6	YALI0E05027g	YALI0_E05027g	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C6Z7	YALI0E05005g	YALI0_E05005g	Aminoacyl-tRNA biosynthesis	Inf	0	Inf	0	Inf	0
Q6C700	YALI0E04939g	YALI0_E04939g	Aminoacyl-tRNA biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C704	YALI0E04807g	YALI0_E04807g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	Inf	Inf	Inf	0.99	Inf	0.982239240380155
Q6C706	YALI0E04763g	YALI0_E04763g	Arginine and proline metabolism // Cysteine and methionine metabolism // Glutathione metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Cysteine and methionine metabolism // Glutathione metabolism // beta-Alanine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C731	YALI0E04224g	YALI0_E04224g	Thiamine metabolism // Thiamine metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C741	YALI0E03960g	GPI11	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Inf	Inf	Inf	Inf	Inf	Inf
Q6C773	YALI0E03212g	YALI0_E03212g	Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism	Inf	Inf	Inf	0	Inf	0
Q6C776	YALI0E03146g	YALI0_E03146g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics	Inf	0.169517033551287	Inf	0.154691744380272	Inf	0.413666153276151
Q6C791	YALI0E02728g	LYS4	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Lysine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Lysine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Lysine biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Lysine biosynthesis	Inf	0.796534363382137	Inf	0.990062249422868	Inf	0.908256530396253
Q6C793	YALI0E02684g	YALI0E02684g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism	Inf	0.120972750988397	Inf	0.0830780006275097	Inf	0.162739365111258
Q6C7A4	YALI0E02398g	YALI0_E02398g	Glutathione metabolism	Inf	Inf	Inf	0	Inf	0
Q6C7A8	YALI0E02310g	YALI0_E02310g	Glutathione metabolism // Glutathione metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7A9	YALI0E02288g	YALI0_E02288g	Biosynthesis of secondary metabolites // Folate biosynthesis // Riboflavin metabolism	Inf	Inf	Inf	Inf	Inf	Inf
Q6C7B1	YALI0E02244g	YALI0_E02244g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Galactose metabolism // Gluconeogenesis // Glycolysis // Pentose phosphate pathway // Purine metabolism // Starch and sucrose metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Galactose metabolism // Gluconeogenesis // Glycolysis // Pentose phosphate pathway // Purine metabolism // Starch and sucrose metabolism	Inf	0	Inf	0	Inf	0
Q6C7B8	YALI0E02090g	YALI0_E02090g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Galactose metabolism // Gluconeogenesis // Glycolysis // Pentose phosphate pathway // Purine metabolism // Starch and sucrose metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Galactose metabolism // Gluconeogenesis // Glycolysis // Pentose phosphate pathway // Purine metabolism // Starch and sucrose metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Galactose metabolism // Gluconeogenesis // Glycolysis // Pentose phosphate pathway // Purine metabolism // Starch and sucrose metabolism // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Galactose metabolism // Gluconeogenesis // Glycolysis // Pentose phosphate pathway // Purine metabolism // Starch and sucrose metabolism	Inf	0.989802707191443	Inf	0.989802707191443	Inf	0.989802707191443
