rxns	rxnNames	grRules	subSystems	Std_GEM	Std_ecM	Std_ecP	HiT_GEM	HiT_ecM	HiT_ecP	LpH_GEM	LpH_ecM	LpH_ecP
y000551	hydrogen peroxide reductase (thioredoxin)	YALI0F08195g and YALI0F01496g		0	0	0	0	0	0	0	0	0
y000552	hydrogen peroxide reductase (thioredoxin)	YALI0E31647g and YALI0E25091g	Sulfur relay system	0	0	0	0	0	0	0	0	0
y000553	hydroxyacylglutathione hydrolase	YALI0D06974g	Pyruvate metabolism	0	0	0	0	0	0	0	0	0
y000554	hydroxyacylglutathione hydrolase	YALI0D06974g	Pyruvate metabolism	0	0	0	0	0	0	0	0	0
y000555	hydroxybenzoate octaprenyltransferase	YALI0F05610g	Biosynthesis of secondary metabolites//Ubiquinone and other terpenoid-quinone biosynthesis	0	0	0	0	0	0	0	0	0
y000556	hydroxyethylthiazole kinase	YALI0C15554g	Thiamine metabolism	0	0	0	0	0	0	0	0	0
y000557	hydroxymethylbilane synthase	YALI0F26609g	Biosynthesis of secondary metabolites//Porphyrin and chlorophyll metabolism	0	0	0	0	0	0	0	0	0
y000558	hydroxymethylglutaryl CoA reductase	YALI0E04807g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Terpenoid backbone biosynthesis	0.0143617806758911	0.0145054821405366	0.01294730514	0.01294730514	0.013078072921914	0.01294730514	0.01294730514	0.013078072921914	0.01294730514
y000559	hydroxymethylglutaryl CoA synthase	YALI0F30481g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Butanoate metabolism//Synthesis and degradation of ketone bodies//Terpenoid backbone biosynthesis//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y000560	hydroxymethylglutaryl CoA synthase	YALI0F30481g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Butanoate metabolism//Synthesis and degradation of ketone bodies//Terpenoid backbone biosynthesis//Valine, leucine and isoleucine degradation	0.0143617806758911	0.0145054821405366	0.01294730514	0.01294730514	0.013078072921914	0.01294730514	0.01294730514	0.013078072921914	0.01294730514
y000561	hydroxymethylpyrimidine kinase (ATP)	YALI0E04224g	Thiamine metabolism	0	0	0	0	0	0	0	0	0
y000562	hypoxanthine phosphoribosyltransferase (Hypoxanthine)	YALI0E16753g	Biosynthesis of secondary metabolites//Purine metabolism	0	0	0	0	0	0	0	0	0
y000563	Imidazole-glycerol-3-phosphate synthase	YALI0C07128g	Biosynthesis of amino acids//Biosynthesis of secondary metabolites//Histidine metabolism	0.0164152382499412	0.0165784780397892	0.01479852	0.01479852	0.014947076052909	0.01479852	0.01479852	0.014947076052909	0.01479852
y000564	imidazoleglycerol-phosphate dehydratase	YALI0E33957g	Biosynthesis of amino acids//Biosynthesis of secondary metabolites//Histidine metabolism	0.0164152382499412	0.0165784780397892	0.01479852	0.01479852	0.014947076052909	0.01479852	0.01479852	0.014947076052909	0.01479852
y000565	IMP dehydrogenase	YALI0D21530g	Biosynthesis of secondary metabolites//Purine metabolism	0.0144964299950494	0.0146414787372236	0.013068693	0.013068693	0.0132006867993	0.013068693	0.013068693	0.0132006867993	0.013068693
y000566	indole-3-glycerol-phosphate synthase	YALI0D11110g	Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Phenylalanine, tyrosine and tryptophan biosynthesis	0.00521294728207592	0.00526477104983394	0.00469953	0.00469953	0.004746692253303	0.00469953	0.00469953	0.004746692253303	0.00469953
y000567	indole-3-pyruvate decarboxylase	YALI0D06930g or YALI0D10131g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Gluconeogenesis//Glycolysis	0	0	0	0	0	0	0	0	0
y000568	inorganic diphosphatase	YALI0C11803g or YALI0F13541g	Oxidative phosphorylation	0	0	0	0	0	0	0	0	0.304701107054417
y000569	inorganic diphosphatase	YALI0C11803g or YALI0F13541g	Oxidative phosphorylation	0.491931043940751	0.496874800113874	0.305022183729995	0.443481311786868	0.308120294414397	0.305022183729996	0.305132183729996	0.308120294414401	0.000321076675581899
y000570	inosine monophosphate cyclohydrolase	YALI0D24409g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//One carbon pool by folate//Purine metabolism	0.0435558382483257	0.0439906421331187	0.0392660729999945	0.0392660729999903	0.0396617513382089	0.0392660729999956	0.0392660729999957	0.0396617513382125	0.0392660729999992
y000571	inositol-1,3,4,5,6-pentakisphosphate 2-kinase	YALI0E07161g	Inositol phosphate metabolism//Phosphatidylinositol signaling system	0	0	0	0	0	0	0	0	0
y000572	inositol-1,3,4,5-triphosphate 6-kinase, nucleus	YALI0B11286g	Autophagy - yeast//Inositol phosphate metabolism//Phosphatidylinositol signaling system	0	0	0	0	0	0	0	0	0
y000573	inositol-1,4,5,6- tetrakisphosphate 3-kinase, nucleus	YALI0B11286g	Autophagy - yeast//Inositol phosphate metabolism//Phosphatidylinositol signaling system	0	0	0	0	0	0	0	0	0
y000574	inositol-1,4,5-triphosphate 6-kinase, nucleus	YALI0B11286g	Autophagy - yeast//Inositol phosphate metabolism//Phosphatidylinositol signaling system	0	0	0	0	0	0	0	0	0
y000575	inositol-1,4,5-trisphosphate 3-kinase, nucleus	YALI0B11286g	Autophagy - yeast//Inositol phosphate metabolism//Phosphatidylinositol signaling system	0	0	0	0	0	0	0	0	0
y000576	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000577	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000578	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000579	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000580	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000581	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000582	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000583	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000584	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000585	inositolphosphotransferase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000586	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000587	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000588	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000589	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000590	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000591	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000592	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000593	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000594	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000595	IPC synthase	YALI0E16434g	Inositol phosphate metabolism	0	0	0	0	0	0	0	0	0
y000596	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000597	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000598	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000599	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000600	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000601	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000602	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000603	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000604	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000605	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000606	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000607	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000608	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000609	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000610	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000611	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000612	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000613	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000614	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000615	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000616	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000617	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000618	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000619	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000620	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000621	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000622	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000623	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000624	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000625	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000626	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000627	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000628	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000629	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000630	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000631	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000632	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000633	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000634	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000635	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000636	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000637	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000638	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000639	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000640	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000641	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000642	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000643	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000644	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000645	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000646	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000647	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000648	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000649	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000650	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000651	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000652	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000653	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000654	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000655	IPS phospholipase C	YALI0D18458g	Sphingolipid metabolism	0	0	0	0	0	0	0	0	0
y000656	isoamyl acetate-hydrolyzing esterase	YALI0B07227g		0	0	0	0	0	0	0	0	0
y000657	isobutyl acetate-hydrolyzing esterase	YALI0B07227g		0	0	0	0	0	0	0	0	0
y000658	isocitrate dehydrogenase (NAD+)	YALI0D06303g or (YALI0E05137g and YALI0D06303g) or YALI0E05137g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Citrate cycle (TCA cycle)	0	0	0	0	0.545795496151491	0	0.02684438770626	0.545877218253182	0
y000659	isocitrate dehydrogenase (NADP)	YALI0F04095g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Citrate cycle (TCA cycle)//Glutathione metabolism//Peroxisome	0.0868887636980243	0.0880449136459133	0.553154817988268	0.0785399007912512	0	0.377292280150683	0	0	0.628848756385004
y000661	isocitrate dehydrogenase (NADP+), peroxisomal	YALI0F04095g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Citrate cycle (TCA cycle)//Glutathione metabolism//Peroxisome	0	0	0	0	0	0	0	0	0
y000662	isocitrate lyase	YALI0C16885g or YALI0F31999g	Biosynthesis of secondary metabolites//Carbon metabolism//Glyoxylate and dicarboxylate metabolism	0	0	0	0	0	0	0	0	0
y000663	isoleucine transaminase	YALI0D01265g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Cysteine and methionine metabolism//Pantothenate and CoA biosynthesis//Valine, leucine and isoleucine biosynthesis//Valine, leucine and isoleucine degradation	-0.0232918921114031	-0.0235234904023976	-0.0209979	-0.0209979	-0.021208665791313	-0.0209979	-0.0209979	-0.021208665791313	-0.0209979
y000664	isoleucine transaminase	YALI0D01265g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Cysteine and methionine metabolism//Pantothenate and CoA biosynthesis//Valine, leucine and isoleucine biosynthesis//Valine, leucine and isoleucine degradation	0	0	0	0	0	0	0	0	0
y000665	isoleucyl-tRNA synthetase	YALI0A00264g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000666	isoleucyl-tRNA synthetase	YALI0C10780g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0	0
y000667	isopentenyl-diphosphate D-isomerase	YALI0F04015g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Terpenoid backbone biosynthesis	0.00478726022529704	0.00483516071351219	0.00431576838	0.00431576838	0.004359357640638	0.00431576838	0.00431576838	0.004359357640638	0.00431576838
y000668	itaconate-CoA ligase (ADP-forming)	YALI0D04741g and YALI0E24013g	Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Citrate cycle (TCA cycle)//Propanoate metabolism	0	0	0	0	0	0	0	0	0
y000669	ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate)	YALI0D03135g	2-Oxocarboxylic acid metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Pantothenate and CoA biosynthesis//Valine, leucine and isoleucine biosynthesis	0.0232918921114031	0.0235234904023976	0.0209979	0.0209979	0.021208665791313	0.0209979	0.0209979	0.021208665791313	0.0209979
y000670	kynureninase	YALI0B22902g	Tryptophan metabolism	0	0	0	0	0	0	0	0	0
y000671	kynurenine 3-monooxygenase	YALI0D09867g	Tryptophan metabolism	0	0	0	0	0	0	0	0	0
y000672	L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase	YALI0B09647g	Alanine, aspartate and glutamate metabolism//Arginine and proline metabolism	0	0	0	0	0	0	0	0	0
y000673	L-4-hydroxyglutamate semialdehyde dehydrogenase	YALI0B09647g	Alanine, aspartate and glutamate metabolism//Arginine and proline metabolism	0	0	0	0	0	0	0	0	0
y000674	L-alanine transaminase	YALI0D06325g	2-Oxocarboxylic acid metabolism//Alanine, aspartate and glutamate metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Carbon metabolism	0	0	0	0	0	0	0	0	0
y000675	L-allo-threonine aldolase	YALI0A21417g	Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Glycine, serine and threonine metabolism	0	0	0	0	0	0	0	0	0
y000676	L-allo-threonine dehydrogenase	YALI0C07414g	Glycine, serine and threonine metabolism//Pyrimidine metabolism	0	0	0	0	0	0	0	0	0
y000678	L-aminoadipate-semialdehyde dehydrogenase (NADPH)	YALI0E06457g and YALI0E09306g	Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Lysine biosynthesis//Pantothenate and CoA biosynthesis	0.0370451998343268	0.0374135151276143	0.03339666	0.03339666	0.033731845268121	0.03339666	0.03339666	0.033731845268121	0.03339666
y000679	L-asparaginase		Alanine, aspartate and glutamate metabolism//Biosynthesis of secondary metabolites	-0.0287266669373971	-0.0290123085637422	-0.02589741	-0.02589741	-0.026157357842616	-0.02589741	-0.02589741	-0.026157357842616	-0.02589741
y000681	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	YALI0B02178g or YALI0F29337g	2-Oxocarboxylic acid metabolism//Alanine, aspartate and glutamate metabolism//Arginine and proline metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Cysteine and methionine metabolism//Phenylalanine metabolism//Phenylalanine, tyrosine and tryptophan biosynthesis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000682	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	YALI0B02178g or YALI0F29337g	2-Oxocarboxylic acid metabolism//Alanine, aspartate and glutamate metabolism//Arginine and proline metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Cysteine and methionine metabolism//Phenylalanine metabolism//Phenylalanine, tyrosine and tryptophan biosynthesis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000683	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	YALI0B02178g or YALI0F29337g	2-Oxocarboxylic acid metabolism//Alanine, aspartate and glutamate metabolism//Arginine and proline metabolism//Arginine biosynthesis//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites//Carbon metabolism//Cysteine and methionine metabolism//Phenylalanine metabolism//Phenylalanine, tyrosine and tryptophan biosynthesis//Tyrosine metabolism	0	0	0	0	0	0	0	0	0
y000687	L-hydroxyproline reductase (NADP)	YALI0B14399g	Arginine and proline metabolism//Biosynthesis of amino acids//Biosynthesis of antibiotics//Biosynthesis of secondary metabolites	0	0	0	0	0	0	0	0	0
y000688	L-lactaldehyde:NADP+ 1-oxidoreductase	YALI0B08052g or YALI0C20251g or YALI0D07062g or YALI0D07634g or YALI0D08778g or YALI0D11616g or YALI0D12386g or YALI0F09097g or YALI0F24937g	MAPK signaling pathway - yeast//Pentose and glucuronate interconversions//Propanoate metabolism//Pyruvate metabolism	0	0	0	0	0	0	0	0	0
