enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP
Q6C5P5	YALI0E16346g	YALI0_E16346g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate	7.74850189826768e-06	2.70153465692114e-06	1.9212621753339e-06	1.84008052184535e-05	1.92126217533406e-06	3.23558153059633e-05
Q6C5Q2	YALI0E16192g	YALI0_E16192g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0	0	0	0	0	0
Q6C5Q6	YALI0E16060g	YALI0_E16060g	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0
Q6C5R4	YALI0E15840g	YALI0_E15840g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	0	0	0	0	0	0
Q6C5R5	YALI0E15818g	YALI0_E15818g	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	0	0	0	0	0	1.3875106030526e-05
Q6C5R8	YALI0E15730g	YALI0_E15730g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Sesquiterpenoid and triterpenoid biosynthesis // Steroid biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Sesquiterpenoid and triterpenoid biosynthesis // Steroid biosynthesis	8.83625620394353e-06	7.88706671445e-06	7.96672608826594e-06	7.88706671445e-06	7.96672608826594e-06	7.88706671445e-06
Q6C5R9	YALI0E15708g	YALI0_E15708g	Biosynthesis of secondary metabolites // Carbon metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of secondary metabolites // Carbon metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism	0	1.60596850759482e-10	0	4.1283122350875e-08	0	0
Q6C5S9	YALI0E15488g	YALI0_E15488g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Fructose and mannose metabolism // Galactose metabolism // Gluconeogenesis // Glycolysis // Starch and sucrose metabolism // Amino sugar and nucleotide sugar metabolism	0	2.53419599616381e-06	2.6010362565e-06	2.78626156567504e-06	3.1510351125e-06	3.37542700687503e-06
Q6C5T9	YALI0E15224g	COQ7	Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis	0	0	0	0	0	0
Q6C5U1	YALI0E15180g	YALI0_E15180g	Inositol phosphate metabolism	0	0	0	0	0	0
Q6C5V2	YALI0E14949g	YALI0_E14949g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism	0	1.71746422377316e-05	0	9.26868882172309e-06	0	1.93578036475043e-05
Q6C5V8	YALI0E14751g	YALI0_E14751g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	2.52145679889697e-06	2.2507459029e-06	2.27333332087441e-06	2.2507459029e-06	2.27333332087441e-06	2.2507459029e-06
Q6C5W5	YALI0E14597g	YALI0_E14597g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C5X0	YALI0E14443g	YALI0_E14443g	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	1.10209499168561e-07	9.837080913528e-08	9.93643543075463e-08	9.837080913528e-08	9.93643543075463e-08	9.837080913528e-08
Q6C5X5	YALI0E14322g	YALI0_E14322g	Peroxisome // Peroxisome	0	0	0	0	0	0
Q6C5X6	YALI0E14256g	YALI0_E14256g	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	0	0	0	0	0	0
Q6C5X9	YALI0E14190g	YALI0_E14190g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism	9.78973342136905e-08	3.07418580705154e-08	1.56630887743622e-05	3.14693914018423e-08	1.56643499098356e-05	7.01401593816799e-09
Q6C5Y3	YALI0E14102g	YALI0_E14102g	Glycerophospholipid metabolism	1.11971823277297e-08	9.9943824618e-09	1.00953257246642e-08	9.9943824618e-09	1.00953257246642e-08	9.9943824618e-09
Q6C624	YALI0E13123g	YALI0_E13123g	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C627	YALI0E13057g	YALI0E13057g	2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // 2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	3.2387995429563e-05	2.8910648646e-05	2.92008608827099e-05	2.8910648646e-05	2.92008608827099e-05	2.8910648646e-05
Q6C638	YALI0E12683g	YALI0_E12683g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Selenocompound metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Selenocompound metabolism	1.46799706762368e-05	1.31036056363872e-05	1.32353909463558e-05	1.31036056363872e-05	1.32353909463558e-05	1.31036056363872e-05
Q6C648	YALI0E12463g	YALI0_E12463g	Fructose and mannose metabolism // Pentose and glucuronate interconversions // Fructose and mannose metabolism // Pentose and glucuronate interconversions // Pentose and glucuronate interconversions	0	0	0	0	0	0
Q6C649	YALI0E12441g	YALI0_E12441g	Glycerophospholipid metabolism // Glycerophospholipid metabolism	1.26605868131361e-07	1.130058822816e-07	1.14147241692644e-07	1.130058822816e-07	1.14147241692644e-07	1.130058822816e-07
Q6C664	YALI0E12089g	YALI0_E12089g	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0	0	0	0	0	0
Q6C673	YALI0E11913g	ISN1	Nicotinate and nicotinamide metabolism // Purine metabolism	0	0	0	0	0	0
Q6C682	YALI0E11671g	YALI0_E11671g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway	0	1.95354275486688e-08	4.83986245439555e-08	1.0938740221428e-08	4.83986245439558e-08	0
Q6C690	YALI0E11495g	YALI0_E11495g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism	0	0	0	0	0	0
Q6C695	YALI0E11385g	YALI0_E11385g	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism // Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	0	0	0	0	0	0
Q6C6D3	YALI0E10417g	YALI0_E10417g	Amino sugar and nucleotide sugar metabolism	0	0	0	0	0	0
Q6C6D8	YALI0E10307g	YALI0_E10307g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Valine, leucine and isoleucine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Valine, leucine and isoleucine biosynthesis // Cysteine and methionine metabolism	4.83034420472071e-07	0	4.35501509948055e-07	0	4.35501509948055e-07	0
Q6C6F6	YALI0E09933g	YALI0_E09933g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0	0	0	0	0	0
Q6C6H1	YALI0E09603g	YALI0_E09603g	Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Nitrogen metabolism // Taurine and hypotaurine metabolism	0	0	0	0	0	0
Q6C6I2	YALI0E09306g	YALI0_E09306g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Lysine biosynthesis // Pantothenate and CoA biosynthesis	1.57466002469103e-07	1.40559862608e-07	1.41970590364468e-07	1.40559862608e-07	1.41970590364468e-07	1.40559862608e-07
Q6C6J2	YALI0E09108g	YALI0_E09108g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism	6.80208419638545e-08	6.07179276e-08	6.13272639126747e-08	6.07179276e-08	6.13272639126747e-08	6.07179276e-08
Q6C6K9	YALI0E08617g	YALI0_E08617g	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	0	0	0	0	0	0
Q6C6L9	YALI0E08360g	YALI0_E08360g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Lysine biosynthesis // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tryptophan metabolism // Tyrosine metabolism // Ubiquinone and other terpenoid-quinone biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Lysine biosynthesis // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tryptophan metabolism // Tyrosine metabolism // Ubiquinone and other terpenoid-quinone biosynthesis	4.94905978108082e-08	0	0	0	0	0
Q6C6P0	YALI0E07766g	YALI0_E07766g	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	0	2.18756728161219e-06	0	2.20397656335667e-06	0	1.84405201616084e-05
Q6C6P6	YALI0E07535g	YALI0_E07535g	Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	0	0	0	0	0	0
Q6C6Q4	YALI0E07271g	YALI0_E07271g	Arginine biosynthesis // Atrazine degradation // Biosynthesis of amino acids // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism // Arginine biosynthesis // Atrazine degradation	4.87405701297631e-07	0	3.83416363407353e-07	0	3.83416363407353e-07	0
Q6C6Q7	YALI0E07161g	IPK1	Inositol phosphate metabolism // Phosphatidylinositol signaling system	0	0	0	0	0	0
Q6C6R1	YALI0E07073g	YALI0_E07073g	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	0	0	0	0	0	0
Q6C6T4	YALI0E06479g	YALI0_E06479g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway	4.27912361639939e-07	2.9021147775385e-07	8.85318697531165e-07	1.2087031176e-07	1.34832591209722e-06	1.61122406147998e-07
Q6C6T5	YALI0E06457g	YALI0_E06457g	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Lysine biosynthesis // Pantothenate and CoA biosynthesis	1.57466002469103e-07	1.40559862608e-07	1.41970590364468e-07	1.40559862608e-07	1.41970590364468e-07	1.40559862608e-07
Q6C6T7	YALI0E06413g	YALI0_E06413g	Pantothenate and CoA biosynthesis // Pantothenate and CoA biosynthesis	0	0	0	0	0	0
Q6C6U3	YALI0E06193g	YALI0_E06193g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	1.1850833853997e-06	1.05778188263286e-06	1.06846547964745e-06	1.05778188263286e-06	1.06846547964745e-06	1.05778188263286e-06
Q6C6U9	YALI0E06061g	CHO2	Glycerophospholipid metabolism	1.5475503967895e-08	1.381312734912e-08	1.39526399353461e-08	1.381312734912e-08	1.39526399353461e-08	1.381312734912e-08
Q6C6W3	YALI0E05753g	YALI0_E05753g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	2.44204626996647e-06	2.1797219780028e-06	2.20173716998063e-06	2.1797219780028e-06	2.20173716998063e-06	2.1797219780028e-06
Q6C6Y8	YALI0E05203g	YALI0_E05203g	Starch and sucrose metabolism	0	0	0	0	0	0
Q6C6Z1	YALI0E05137g	YALI0_E05137g	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle)	0	0	5.0536842375155e-06	0	5.05444092697168e-06	0
Q6C6Z5	YALI0E05049g	YALI0_E05049g	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism	2.15188644956464e-09	1.920847896e-09	1.94013047166759e-09	1.920847896e-09	1.94013047166759e-09	1.920847896e-09
Q6C6Z6	YALI0E05027g	YALI0_E05027g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C6Z7	YALI0E05005g	YALI0_E05005g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C700	YALI0E04939g	YALI0_E04939g	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0
Q6C704	YALI0E04807g	YALI0_E04807g	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	1.51099255813327e-06	1.34868193451838e-06	1.36230362205702e-06	1.34868193451838e-06	1.36230362205702e-06	1.34868193451838e-06
Q6C706	YALI0E04763g	YALI0_E04763g	Arginine and proline metabolism // Cysteine and methionine metabolism // Glutathione metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Cysteine and methionine metabolism // Glutathione metabolism // beta-Alanine metabolism	0	0	0	0	0	0
Q6C731	YALI0E04224g	YALI0_E04224g	Thiamine metabolism // Thiamine metabolism	0	0	0	0	0	0
Q6C741	YALI0E03960g	GPI11	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0	0	0	0	0	0
Q6C773	YALI0E03212g	YALI0_E03212g	Pyruvate metabolism // Sulfur metabolism // Pyruvate metabolism // Sulfur metabolism	0	0	0	0	0	0
Q6C776	YALI0E03146g	YALI0_E03146g	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics	3.58675595552965e-06	3.200829765012e-06	3.23380191606585e-06	3.200829765012e-06	3.23380191606585e-06	3.200829765012e-06
