enzymes	genes	enzNames	subSystems	Std_ecM	Std_ecP	HiT_ecM	HiT_ecP	LpH_ecM	LpH_ecP	Osm_ecM	Osm_ecP
W0TG06	KLMA_70145	KLMA_70145	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TG07	KLMA_60455	KLMA_60455	Glycerolipid metabolism // Glycerolipid metabolism // Glycerolipid metabolism	0	0	0	0	0	0	0	0
W0TG08	KLMA_50390	KLMA_50390	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TG18	KLMA_80276	KLMA_80276	Steroid biosynthesis	4.07458785991058e-05	4.3896318095916e-05	3.21436621216501e-05	4.3896318095916e-05	3.21436621216501e-05	2.92170884782518e-05	3.21436621216501e-05	2.44499416397128e-05
W0TG25	KLMA_70170	KLMA_70170	Pyrimidine metabolism	0	0	0	0	0	0	0	0
W0TG27	KLMA_70175	KLMA_70175	Arginine and proline metabolism // Arginine and proline metabolism	8.7723025678376e-07	4.86543841312815e-07	6.92030554902904e-07	7.05941074997527e-07	6.92030554902904e-07	1.38233723235947e-06	6.92030554902904e-07	7.87573310184474e-07
W0TG34	KLMA_80296	KLMA_80296	Purine metabolism	0	0	0	0	0	0	0	0
W0TG35	KLMA_70185	KLMA_70185	Steroid hormone biosynthesis // Steroid hormone biosynthesis	0	0	0	0	0	0	0	0
W0TG40	KLMA_80301	KLMA_80301	Riboflavin metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TG45	KLMA_80306	KLMA_80306	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Phenylalanine metabolism // Retinol metabolism // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Tyrosine metabolism // Retinol metabolism // Other reactions	0	0	0	0	0	0	0	0
W0TG72	KLMA_80336	KLMA_80336	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0TG93	KLMA_80059	KLMA_80059	Glycolysis / Gluconeogenesis // Glycolysis / Gluconeogenesis	0	0	0	0	0	0	0	0
W0TG97	KLMA_80361	KLMA_80361	Pentose phosphate pathway	0	2.46994230894452e-08	0	0	0	0	0	4.81103762239853e-08
W0TG99	KLMA_60515	KLMA_60515	Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TGA3	KLMA_60520	KLMA_60520	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TGD1	KLMA_80099	KLMA_80099	Phenylalanine, tyrosine and tryptophan biosynthesis	7.79042539927592e-06	4.32086307789708e-06	6.14572100118468e-06	4.32086307789708e-06	6.14572100118468e-06	6.33886749324686e-06	6.14572100118468e-06	6.99422364063052e-06
W0TGD9	KLMA_70003	KLMA_70003	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TGE2	KLMA_70295	KLMA_70295	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TGE6	KLMA_80406	KLMA_80406	Glycine, serine and threonine metabolism // Cysteine and methionine metabolism // Cysteine and methionine metabolism // Selenocompound metabolism // Other reactions // Cysteine and methionine metabolism // Other reactions	0	1.4514873424624e-07	0	0	0	3.78521788828992e-07	0	0
W0TGF8	KLMA_50550	KLMA_50550	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	1.8385597397684e-06	2.76450612199021e-07	1.30543399624123e-08	1.27971683104291e-08	1.50741879792458e-08	5.53457344808406e-07	1.30556839074684e-08	2.68987201887111e-07
W0TGG7	KLMA_80139	KLMA_80139	Citrate cycle (TCA cycle)	0	1.48025787737432e-06	0	0	0	2.93702788583649e-06	0	1.44646660642633e-06
W0TGH6	KLMA_80149	KLMA_80149	Arachidonic acid metabolism // Arachidonic acid metabolism // Arachidonic acid metabolism // Arachidonic acid metabolism	0	0	0	0	0	0	0	0
W0TGH7	KLMA_50565	KLMA_50565	Pyrimidine metabolism // Pyrimidine metabolism	0	0	0	0	0	0	0	0
W0TGI5	KLMA_80159	KLMA_80159	Oxidative phosphorylation	0	1.00181212941299e-05	0	0	0	0	0	1.18009426330666e-05
W0TGI7	KLMA_50575	KLMA_50575	Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TGM3	KLMA_70370	KLMA_70370	Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TGM4	KLMA_50610	KLMA_50610	Purine metabolism	6.45026082655265e-07	4.31399302475152e-07	5.08849021628003e-07	6.52983135589038e-07	5.08849021628191e-07	1.3017132382583e-06	5.0884902162836e-07	2.01061224547264e-06
W0TGM5	KLMA_80204	KLMA_80204	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TGN5	KLMA_50625	KLMA_50625	Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TGN7	KLMA_70385	KLMA_70385	beta-Alanine metabolism	0	0	0	0	0	1.00010172791505e-06	0	0
W0TGP2	KLMA_70123	KLMA_70123	Alanine, aspartate and glutamate metabolism	2.14273840580886e-07	2.09326074040511e-07	1.69036628241776e-07	1.91723576389071e-07	1.69036628241815e-07	3.10016316229496e-07	1.6903662824185e-07	3.93927755895149e-07
W0TGP4	KLMA_80229	KLMA_80229	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TGU3	KLMA_70193	KLMA_70193	Folate biosynthesis	0	0	0	0	0	0	0	0
W0TGV0	KLMA_80299	KLMA_80299	Lysine biosynthesis // Lysine biosynthesis // Lysine biosynthesis // Lysine degradation // Lysine degradation // Lysine biosynthesis // Lysine degradation // Lysine degradation	8.42592923162888e-08	4.67333899954178e-08	6.64705809751166e-08	4.67333899954178e-08	6.64705809751166e-08	6.85596283313281e-08	6.64705809751166e-08	7.56477988818472e-08
W0TGW9	KLMA_70223	KLMA_70223	N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TGX8	KLMA_70455	KLMA_70455	Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0TGY4	KLMA_80334	KLMA_80334	Pyrimidine metabolism	0	0	0	0	0	0	0	0
W0TGZ0	KLMA_60078	KLMA_60078	Glycine, serine and threonine metabolism	0	0	0	0	0	0	0	0
W0TGZ5	KLMA_80344	KLMA_80344	Phenylalanine, tyrosine and tryptophan biosynthesis // Phenylalanine, tyrosine and tryptophan biosynthesis	1.44228081097668e-06	7.99942707845028e-07	1.13778837680019e-06	7.99942707845028e-07	1.13778837680019e-06	1.17354582540639e-06	1.13778837680019e-06	1.29487514357495e-06
W0TH02	KLMA_80017	KLMA_80017	Inositol phosphate metabolism // Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TH19	KLMA_80037	KLMA_80037	N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TH20	KLMA_80369	KLMA_80369	Valine, leucine and isoleucine biosynthesis	0	0	0	0	0	0	0	0
W0TH21	KLMA_60113	KLMA_60113	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis // Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
W0TH29	KLMA_70278	KLMA_70278	Vitamin B6 metabolism	0	0	0	0	0	0	0	0
W0TH32	KLMA_80379	KLMA_80379	N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0TH43	KLMA_80389	KLMA_80389	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TH65	KLMA_70313	KLMA_70313	Porphyrin and chlorophyll metabolism	5.92724312225234e-12	4.583304e-12	4.675891324104e-12	4.583304e-12	4.675891324104e-12	4.583304e-12	4.675891324104e-12	4.583304e-12
W0TH97	KLMA_90011	KLMA_90011	Oxidative phosphorylation	0	0	0	0	0	0	0	0
W0THA2	KLMA_60198	KLMA_60198	Oxidative phosphorylation // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	5.77601297099343e-06	0	0	0	5.41088613448461e-06	0	0
W0THB9	KLMA_80142	KLMA_80142	Other reactions // Other reactions	2.51609407225381e-11	1.43312786919946e-11	2.15999581718819e-11	1.57536186429676e-11	2.15999581718814e-11	1.70621933569933e-11	2.15999581718809e-11	1.98789428825462e-11
W0THE4	KLMA_60243	KLMA_60243	Pyruvate metabolism	2.77090540804966e-08	1.48757340078546e-08	0	0	0	2.25461534601435e-08	0	0
W0THK9	KLMA_60323	KLMA_60323	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	0	0	0	0	0	0	0	0
W0THL5	KLMA_70443	KLMA_70443	Propanoate metabolism	0	0	0	0	0	0	0	0
W0THM4	KLMA_70448	KLMA_70448	Pyrimidine metabolism // Pyrimidine metabolism	0	0	0	0	0	0	0	0
W0THP1	KLMA_80005	KLMA_80005	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0THQ3	KLMA_80292	KLMA_80292	N-Glycan biosynthesis // N-Glycan biosynthesis	0	0	0	0	0	0	0	0
W0THR2	KLMA_60378	KLMA_60378	One carbon pool by folate // One carbon pool by folate	0	0	0	0	0	0	0	0
W0THR5	KLMA_80302	KLMA_80302	Pentose phosphate pathway // Pentose phosphate pathway // Carbon fixation in photosynthetic organisms // Pentose phosphate pathway // Pentose phosphate pathway // Carbon fixation in photosynthetic organisms	8.15675408681849e-08	4.58550600943405e-06	2.15191160556486e-07	6.25555762926969e-08	5.48780085641992e-08	3.08178729682697e-06	5.48780085641992e-08	1.20451783477617e-07
W0THR7	KLMA_60383	KLMA_60383	Fatty acid metabolism // Fatty acid metabolism	1.75885426165427e-08	1.89484749889839e-08	1.3875272555561e-08	1.89484749889839e-08	1.3875272555561e-08	1.26119750880107e-08	1.3875272555561e-08	1.05541678149384e-08
W0THS3	KLMA_80312	KLMA_80312	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0THS6	KLMA_60393	KLMA_60393	Valine, leucine and isoleucine biosynthesis	0	0	0	0	0	0	0	0
W0THS8	KLMA_80045	KLMA_80045	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	0	0	0	0	0	0	0	0
W0THS9	KLMA_80317	KLMA_80317	Starch and sucrose metabolism // Starch and sucrose metabolism // Other reactions // Other reactions	0	1.07117173231992e-07	7.843809215471e-08	1.07117173231992e-07	7.843809215471e-08	7.12964563684104e-08	7.843809215471e-08	5.96635150221603e-08
W0THT4	KLMA_80322	KLMA_80322	Oxidative phosphorylation // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0THU4	KLMA_80332	KLMA_80332	Phenylalanine, tyrosine and tryptophan biosynthesis	1.64578203137618e-08	9.12812725643118e-09	1.29832668631178e-08	9.12812725643118e-09	1.29832668631178e-08	1.33913035652528e-08	1.29832668631178e-08	1.47757895357071e-08
W0THU8	KLMA_60413	KLMA_60413	Glycerolipid metabolism // Glycerolipid metabolism // Other reactions	0	0	0	0	0	0	0	0
W0THU9	KLMA_80337	KLMA_80337	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0THV6	KLMA_60423	KLMA_60423	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0THY0	KLMA_80367	KLMA_80367	Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion) // Transport reactions (diffusion)	0	2.2916520000273e-11	0	2.29165199999844e-11	0	0	0	0
W0TI04	KLMA_80130	KLMA_80130	Lysine biosynthesis // Lysine biosynthesis	3.27123369237825e-07	1.81434991571262e-07	2.58061512339243e-07	1.81434991571262e-07	2.58061512339243e-07	2.66171908129135e-07	2.58061512339243e-07	2.93690608660279e-07
W0TI27	KLMA_80412	KLMA_80412	Glycerolipid metabolism	0	0	0	0	0	0	0	0
W0TI35	KLMA_80165	KLMA_80165	Histidine metabolism // Histidine metabolism	5.46766865332122e-10	3.03258324819404e-10	4.31334161461306e-10	0	4.31334161461306e-10	1.84736980942028e-09	4.31334161461306e-10	2.03849439604993e-09
W0TI50	KLMA_90009	KLMA_90009	Oxidative phosphorylation // Oxidative phosphorylation	2.50518151847961e-06	2.29550619593279e-06	1.11815541836438e-06	1.66337470696337e-06	1.42750751155353e-06	2.65171119278191e-06	1.38332180806252e-06	1.67833335277208e-06
W0TI51	KLMA_80185	KLMA_80185	Starch and sucrose metabolism	0	0	0	0	0	0	0	0
W0TI58	KLMA_80200	KLMA_80200	Pantothenate and CoA biosynthesis	7.82130815597479e-12	6.04791000020782e-12	6.17008382968642e-12	6.04790999851224e-12	6.17008382968642e-12	6.04790999777042e-12	6.17008382968642e-12	6.04791000020782e-12
W0TIH4	KLMA_70086	KLMA_70086	Pyrimidine metabolism // Pyrimidine metabolism	9.01286253081965e-08	6.96929213749859e-08	7.11007880796819e-08	6.96929213749859e-08	7.11007880796819e-08	6.96929213749859e-08	7.11007880796819e-08	6.4901818216125e-08
W0TIM9	KLMA_80375	KLMA_80375	Aminoacyl-tRNA biosynthesis	0	0	0	0	0	0	0	0
W0TIQ0	KLMA_80395	KLMA_80395	Alanine, aspartate and glutamate metabolism // Arginine and proline metabolism // Alanine, aspartate and glutamate metabolism	2.17891107856158e-06	1.20850342067456e-06	1.71890222791614e-06	1.75345391615117e-06	1.71890222791614e-06	3.433522597521e-06	1.71890222791614e-06	1.95621639526209e-06
W0TIS0	KLMA_70191	KLMA_70191	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TIS3	KLMA_80415	KLMA_80415	Transport reaction (active diffusion) // Transport reaction (active diffusion) // Transport reaction (active diffusion)	0	0	0	0	0	0	0	0
W0TIU0	KLMA_90002	KLMA_90002	Oxidative phosphorylation	0	0	0	0	0	0	0	0
W0TIU1	KLMA_70216	KLMA_70216	Oxidative phosphorylation	0	0	0	0	0	0	0	0
W0TIY0	KLMA_70261	KLMA_70261	Ascorbate and aldarate metabolism // Ascorbate and aldarate metabolism // Ascorbate and aldarate metabolism // Ascorbate and aldarate metabolism	0	0	0	0	0	0	0	0
W0TIY9	KLMA_70271	KLMA_70271	Sulfur metabolism // Sulfur metabolism	7.39502539946171e-07	4.10161011052865e-07	5.83379733101482e-07	4.10161011052863e-07	5.83379733101482e-07	6.0171418108425e-07	5.83379733101482e-07	6.63921947616389e-07
W0TIZ7	KLMA_70281	KLMA_70281	Alanine, aspartate and glutamate metabolism	0	0	0	0	0	0	0	0
W0TJ01	KLMA_70286	KLMA_70286	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	0	0	0	0	0	0	0	0
W0TJ83	KLMA_70371	KLMA_70371	Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TJE4	KLMA_70426	KLMA_70426	Fatty acid metabolism // Fatty acid metabolism // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Primary bile acid biosynthesis // Primary bile acid biosynthesis // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Limonene and pinene degradation // Limonene and pinene degradation // Geraniol degradation // Geraniol degradation // Toluene degradation // Caprolactam degradation // Caprolactam degradation // Other reactions // Other reactions // Fatty acid metabolism // Fatty acid metabolism // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Fatty acid elongation // Primary bile acid biosynthesis // Primary bile acid biosynthesis // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // alpha-Linolenic acid metabolism // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // Valine, leucine and isoleucine degradation // beta-Alanine metabolism // Limonene and pinene degradation // Limonene and pinene degradation // Geraniol degradation // Geraniol degradation // Toluene degradation // Caprolactam degradation // Caprolactam degradation // Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TJK0	KLMA_70456	KLMA_70456	Other reactions // Other reactions	0	0	0	0	0	0	0	0
W0TJL8	KLMA_80018	KLMA_80018	Inositol phosphate metabolism // Inositol phosphate metabolism	0	0	0	0	0	0	0	0
W0TJM6	KLMA_80028	KLMA_80028	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	1.53951512440522e-06	2.56691831962399e-07	3.89829731739451e-08	4.47643316877337e-08	4.06348695590323e-08	5.10163544604185e-07	3.89840722952652e-08	3.06704093374861e-07
W0TJU3	KLMA_80113	KLMA_80113	Pantothenate and CoA biosynthesis // Pantothenate and CoA biosynthesis	6.7101421143034e-11	4.91069700016874e-11	5.29350570629718e-11	4.91069699842472e-11	5.29350570629718e-11	5.18868899808717e-11	5.29350570629718e-11	4.91069700016874e-11
W0TJY0	KLMA_80153	KLMA_80153	Fructose and mannose metabolism	0	0	0	0	0	0	0	0
W0TK04	KLMA_80178	KLMA_80178	Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Pyrimidine metabolism // Alanine, aspartate and glutamate metabolism // Other reactions // Other reactions // Pyrimidine metabolism // Other reactions // Other reactions	0	8.03467977309048e-10	0	8.03467977309033e-10	0	1.60693595461811e-09	0	4.93889763218535e-09
W0TK32	KLMA_80208	KLMA_80208	Purine metabolism	0	0	0	0	0	0	0	0
W0TK60	KLMA_80238	KLMA_80238	Porphyrin and chlorophyll metabolism // Porphyrin and chlorophyll metabolism	0	0	0	0	0	0	0	0
W0TK97	KLMA_80273	KLMA_80273	Transport reactions (facilitated diffusion) // Transport reactions (facilitated diffusion)	0	0	0	0	0	0	0	0
W0TKF9	KLMA_80348	KLMA_80348	Cysteine and methionine metabolism // Cysteine and methionine metabolism // Selenocompound metabolism	1.04111211981826e-05	9.30128317407337e-06	8.21313893840726e-06	9.30128317407337e-06	8.21313893840726e-06	9.02097958075539e-06	8.21313893840726e-06	7.33804565756017e-06
W0TKL8	KLMA_80408	KLMA_80408	Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle) // Citrate cycle (TCA cycle)	1.8385597397684e-06	2.76450612199021e-07	1.30543399624123e-08	1.27971683104291e-08	1.50741879792458e-08	5.53457344808406e-07	1.30556839074684e-08	2.68987201887111e-07
W0TKQ2	KLMA_90010	KLMA_90010	Oxidative phosphorylation	0	0	0	0	0	0	0	0
