enzymes	shortNames	genes	MWs	subSystems	OG
Q6C5M4	YALI0_E16797g	YALI0E16797g	72.58823	Glycerolipid metabolism // Glycerolipid metabolism // Glycerolipid metabolism // Glycerolipid metabolism	OG0002744
Q6C5N1	YALI0_E16643g	YALI0E16643g	40.88486	Alanine, aspartate and glutamate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // Peroxisome // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism // Glycine, serine and threonine metabolism	OG0001205
Q6C5P4	YALI0_E16368g	YALI0E16368g	112.66054	Sulfur metabolism	OG0002593
Q6C5P5	YALI0_E16346g	YALI0E16346g	51.69645	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Glycine, serine and threonine metabolism // Glyoxylate and dicarboxylate metabolism // One carbon pool by folate	NA
Q6C5Q2	YALI0_E16192g	YALI0E16192g	13.84049	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	NA
Q6C5Q6	YALI0_E16060g	YALI0E16060g	69.55754	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	NA
Q6C5R4	YALI0_E15840g	YALI0E15840g	40.42357	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	NA
Q6C5R5	YALI0_E15818g	YALI0E15818g	53.15508	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	OG0001036
Q6C5R8	YALI0_E15730g	YALI0E15730g	53.22618	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Sesquiterpenoid and triterpenoid biosynthesis // Steroid biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Sesquiterpenoid and triterpenoid biosynthesis // Steroid biosynthesis	OG0001635
Q6C5R9	YALI0_E15708g	YALI0E15708g	61.48469	Biosynthesis of secondary metabolites // Carbon metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of secondary metabolites // Carbon metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism	NA
Q6C5S9	YALI0_E15488g	YALI0E15488g	52.4841	Amino sugar and nucleotide sugar metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Fructose and mannose metabolism // Galactose metabolism // Gluconeogenesis // Glycolysis // Starch and sucrose metabolism // Amino sugar and nucleotide sugar metabolism	NA
Q6C5T9	COQ7	YALI0E15224g	22.03193	Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis // Biosynthesis of secondary metabolites // Ubiquinone and other terpenoid-quinone biosynthesis	OG0001386
Q6C5U1	YALI0_E15180g	YALI0E15180g	21.9807	Inositol phosphate metabolism	OG0001387
Q6C5V2	YALI0_E14949g	YALI0E14949g	85.63683	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Glyoxylate and dicarboxylate metabolism	NA
Q6C5V8	YALI0_E14751g	YALI0E14751g	56.33047	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Phenylalanine, tyrosine and tryptophan biosynthesis	OG0003214
Q6C5W5	YALI0_E14597g	YALI0E14597g	74.09166	Aminoacyl-tRNA biosynthesis	OG0003198
Q6C5X0	YALI0_E14443g	YALI0E14443g	50.3597	Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism // Glycerophospholipid metabolism	OG0002861
Q6C5X5	YALI0_E14322g	YALI0E14322g	30.35667	Peroxisome // Peroxisome	NA
Q6C5X6	YALI0_E14256g	YALI0E14256g	40.63588	Carbon metabolism // Glyoxylate and dicarboxylate metabolism	NA
Q6C5X9	YALI0_E14190g	YALI0E14190g	34.65168	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // Cysteine and methionine metabolism // Glyoxylate and dicarboxylate metabolism // Pyruvate metabolism	NA
Q6C5Y3	YALI0_E14102g	YALI0E14102g	60.79486	Glycerophospholipid metabolism	OG0000798
Q6C624	YALI0_E13123g	YALI0E13123g	60.46086	Aminoacyl-tRNA biosynthesis // Aminoacyl-tRNA biosynthesis	OG0003323
Q6C627	YALI0E13057g	YALI0E13057g	45.85049	2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // 2-Oxocarboxylic acid metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	NA
Q6C638	YALI0_E12683g	YALI0E12683g	85.7898	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Selenocompound metabolism // Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Selenocompound metabolism	OG0003217
Q6C648	YALI0_E12463g	YALI0E12463g	38.12555	Fructose and mannose metabolism // Pentose and glucuronate interconversions // Fructose and mannose metabolism // Pentose and glucuronate interconversions // Pentose and glucuronate interconversions	NA
Q6C649	YALI0_E12441g	YALI0E12441g	23.21681	Glycerophospholipid metabolism // Glycerophospholipid metabolism	OG0001528
Q6C664	YALI0_E12089g	YALI0E12089g	112.08014	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	OG0001700
Q6C673	ISN1	YALI0E11913g	47.19707	Nicotinate and nicotinamide metabolism // Purine metabolism	NA
Q6C682	YALI0_E11671g	YALI0E11671g	26.76852	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway	NA
Q6C690	YALI0_E11495g	YALI0E11495g	100.90111	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Purine metabolism	OG0003257
Q6C695	YALI0_E11385g	YALI0E11385g	28.68753	Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism // Biosynthesis of secondary metabolites // Porphyrin and chlorophyll metabolism	OG0000912
Q6C6D3	YALI0_E10417g	YALI0E10417g	153.59825	Amino sugar and nucleotide sugar metabolism	NA
Q6C6D8	YALI0_E10307g	YALI0E10307g	34.77229	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Valine, leucine and isoleucine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism // Valine, leucine and isoleucine biosynthesis // Cysteine and methionine metabolism	NA
Q6C6F6	YALI0_E09933g	YALI0E09933g	93.02945	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	NA
Q6C6H1	YALI0_E09603g	YALI0E09603g	112.20778	Alanine, aspartate and glutamate metabolism // Arginine biosynthesis // Nitrogen metabolism // Taurine and hypotaurine metabolism	OG0001464
Q6C6I2	YALI0_E09306g	YALI0E09306g	29.03883	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Lysine biosynthesis // Pantothenate and CoA biosynthesis	OG0003069
Q6C6J2	YALI0_E09108g	YALI0E09108g	58.07975	Biosynthesis of amino acids // Biosynthesis of antibiotics // Cysteine and methionine metabolism // Glycine, serine and threonine metabolism	OG0001193
Q6C6K9	YALI0_E08617g	YALI0E08617g	49.29339	Oxidative phosphorylation // Phagosome // Oxidative phosphorylation // Phagosome	OG0003319
Q6C6L9	YALI0_E08360g	YALI0E08360g	47.90897	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Lysine biosynthesis // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tryptophan metabolism // Tyrosine metabolism // Ubiquinone and other terpenoid-quinone biosynthesis // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Cysteine and methionine metabolism // Lysine biosynthesis // Phenylalanine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Tryptophan metabolism // Tyrosine metabolism // Ubiquinone and other terpenoid-quinone biosynthesis	OG0001287
Q6C6P0	YALI0_E07766g	YALI0E07766g	37.55365	Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism // Alkane metabolism	NA
Q6C6P6	YALI0_E07535g	YALI0E07535g	33.67902	Arginine and proline metabolism // Arginine biosynthesis // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites	OG0002335
Q6C6Q4	YALI0_E07271g	YALI0E07271g	199.75469	Arginine biosynthesis // Atrazine degradation // Biosynthesis of amino acids // Carbon metabolism // Citrate cycle (TCA cycle) // Pyruvate metabolism // Arginine biosynthesis // Atrazine degradation	NA
Q6C6Q7	IPK1	YALI0E07161g	32.94117	Inositol phosphate metabolism // Phosphatidylinositol signaling system	NA
Q6C6R1	YALI0_E07073g	YALI0E07073g	31.74483	Nicotinate and nicotinamide metabolism // Nicotinate and nicotinamide metabolism	NA
Q6C6T4	YALI0_E06479g	YALI0E06479g	76.23086	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Pentose phosphate pathway	OG0003195
Q6C6T5	YALI0_E06457g	YALI0E06457g	154.34737	Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Lysine biosynthesis // Pantothenate and CoA biosynthesis	OG0003193
Q6C6T7	YALI0_E06413g	YALI0E06413g	44.90904	Pantothenate and CoA biosynthesis // Pantothenate and CoA biosynthesis	OG0002925
Q6C6U3	YALI0_E06193g	YALI0E06193g	45.32563	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	OG0000873
Q6C6U9	CHO2	YALI0E06061g	107.85754	Glycerophospholipid metabolism	NA
Q6C6W3	YALI0_E05753g	YALI0E05753g	40.13255	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	OG0000835
Q6C6Y8	YALI0_E05203g	YALI0E05203g	68.39791	Starch and sucrose metabolism	OG0003099
Q6C6Z1	YALI0_E05137g	YALI0E05137g	39.89134	2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle) // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids // Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Carbon metabolism // Citrate cycle (TCA cycle)	OG0003097
Q6C6Z5	YALI0_E05049g	YALI0E05049g	36.0213	Biosynthesis of amino acids // Biosynthesis of secondary metabolites // Histidine metabolism	OG0000799
Q6C6Z6	YALI0_E05027g	YALI0E05027g	57.8113	Aminoacyl-tRNA biosynthesis	OG0000800
Q6C6Z7	YALI0_E05005g	YALI0E05005g	65.01499	Aminoacyl-tRNA biosynthesis	OG0000801
Q6C700	YALI0_E04939g	YALI0E04939g	53.17175	Aminoacyl-tRNA biosynthesis	OG0000733
Q6C704	YALI0_E04807g	YALI0E04807g	107.78886	Biosynthesis of antibiotics // Biosynthesis of secondary metabolites // Terpenoid backbone biosynthesis	NA
Q6C706	YALI0_E04763g	YALI0E04763g	34.10939	Arginine and proline metabolism // Cysteine and methionine metabolism // Glutathione metabolism // beta-Alanine metabolism // Arginine and proline metabolism // Cysteine and methionine metabolism // Glutathione metabolism // beta-Alanine metabolism	NA
Q6C731	YALI0_E04224g	YALI0E04224g	56.26634	Thiamine metabolism // Thiamine metabolism	NA
Q6C741	GPI11	YALI0E03960g	24.05653	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis // Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	NA
